Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_284_1217,VGND,li1,568.1000,783.3600,0.000000
FILLER_284_1205,VGND,li1,562.5800,783.3600,0.000000
FILLER_284_1203,VGND,li1,559.1300,783.3600,0.000000
FILLER_284_1197,VGND,li1,557.5200,783.3600,0.000000
FILLER_284_1185,VGND,li1,553.3800,783.3600,0.000000
FILLER_284_1173,VGND,li1,547.8600,783.3600,0.000000
FILLER_284_1161,VGND,li1,542.3400,783.3600,0.000000
FILLER_284_1149,VGND,li1,536.8200,783.3600,0.000000
FILLER_284_1147,VGND,li1,533.3700,783.3600,0.000000
FILLER_284_1141,VGND,li1,531.7600,783.3600,0.000000
FILLER_284_1129,VGND,li1,527.6200,783.3600,0.000000
